,id,name,state,country,coord.lon,coord.lat
74550,2805463.0,Wüstheuterode,,DE,10.06667,51.316669
74551,2805475.0,Wusterwitz,,DE,12.4,52.383331
74552,2805480.0,Wustermark,,DE,12.95,52.549999
74553,2805481.0,Wusterhusen,,DE,13.61667,54.116669
74554,2805483.0,Wusterhausen,,DE,12.46021,52.891201
74555,2805494.0,Wüstenselbitz,,DE,11.7,50.216671
74556,2805496.0,Wüstensachsen,,DE,10.00382,50.500381
74557,2805497.0,Wüstenrot,,DE,9.46056,49.08083
74558,2805499.0,Wüstenmark,,DE,11.25,53.76667
74559,2805522.0,Wüstenfelde,,DE,13.14514,53.944172
74560,2805548.0,Wüsten,,DE,8.78949,52.101601
74561,2805568.0,Wust,,DE,12.61667,52.416672
74562,2805579.0,Wuschlaub,,DE,12.13333,51.183331
74563,2805580.0,Wüschheim,,DE,6.81667,50.700001
74564,2805581.0,Wüschheim,,DE,7.41667,50.01667
74565,2805586.0,Würzweiler,,DE,7.86667,49.650002
74566,2805597.0,Wurzen,,DE,12.73333,51.366669
74567,2805615.0,Würzburg,,DE,9.93611,49.787781
74568,2805618.0,Würzberg,,DE,9.08111,49.652779
74569,2805623.0,Wurzbach,,DE,11.53333,50.466671
74570,2805641.0,Wursterheide,,DE,8.63333,53.76667
74571,2805644.0,Würselen,,DE,6.13333,50.816669
74572,2805645.0,Würschwitz,,DE,12.80903,51.267391
74573,2805649.0,Wurschen,,DE,14.58333,51.183331
74574,2805652.0,Würrich,,DE,7.3,49.98333
74575,2805653.0,Wurp,,DE,12.05,51.566669
74576,2805657.0,Wurmsham,,DE,12.33333,48.349998
74577,2805666.0,Wurmlingen,,DE,8.9633,48.503639
74578,2805667.0,Wurmlingen,,DE,8.78333,48.0
74579,2805677.0,Wurmberg,,DE,8.81667,48.866669
74580,2805694.0,Wurmannsquick,,DE,12.78333,48.349998
74581,2805708.0,Würges,,DE,8.28333,50.283329
74582,2805722.0,Würding,,DE,13.3495,48.353909
74583,2805727.0,Würchwitz,,DE,12.22744,51.019051
74584,2805728.0,Würchhausen,,DE,11.68333,51.033329
74585,2805753.0,Wuppertal,,DE,7.18333,51.26667
74586,2805761.0,Wunstorf,,DE,9.41667,52.433331
74587,2805762.0,Wunsiedel,,DE,12.01667,50.033329
74588,2805773.0,Wünschendorf,,DE,12.1,50.799999
74589,2805776.0,Wunschenberg,,DE,11.95,49.900002
74590,2805785.0,Wünnenberg,,DE,8.7,51.51667
74591,2805793.0,Wundersleben,,DE,11.03333,51.150002
74592,2805814.0,Wümbach,,DE,10.98333,50.700001
74593,2805825.0,Wulsbüttel,,DE,8.66667,53.316669
74594,2805844.0,Wullenstetten,,DE,10.06667,48.316669
74595,2805853.0,Wulksfelde,,DE,10.11096,53.718319
74596,2805861.0,Wülknitz,,DE,13.4,51.366669
74597,2805865.0,Wulkenzin,,DE,13.16667,53.533329
74598,2805866.0,Wulkau,,DE,12.07415,52.761021
74599,2805870.0,Wulften,,DE,10.17437,51.659988
74600,2805874.0,Wulfstorf,,DE,10.52396,53.179859
74601,2805877.0,Wulfsmoor,,DE,9.72402,53.912331
74602,2805891.0,Wulfsen,,DE,10.15,53.299999
74603,2805895.0,Wulfsdorf,,DE,10.21667,53.666672
74604,2805910.0,Wülfrath,,DE,7.05,51.283329
74605,2805913.0,Wülfingerode,,DE,10.51667,51.400002
74606,2805916.0,Wulfing,,DE,12.56667,49.216671
74607,2805921.0,Wulfhagen,,DE,9.18333,52.349998
74608,2805923.0,Wulfeshohl,,DE,7.25,51.26667
74609,2805925.0,Wulferstedt,,DE,11.13333,52.01667
74610,2805927.0,Wülfershausen,,DE,11.08333,50.849998
74611,2805929.0,Wülfershausen,,DE,9.99902,50.054161
74612,2805933.0,Wülferode,,DE,9.85,52.333328
74613,2805945.0,Wulfen,,DE,11.93333,51.816669
74614,2805988.0,Wrohm,,DE,9.4,54.216671
74615,2805992.0,Wrixum,,DE,8.54856,54.699928
74616,2805994.0,Wrist,,DE,9.76667,53.933331
74617,2805998.0,Wrisbergholzen,,DE,9.91667,52.049999
74618,2805999.0,Wriezen,,DE,14.13425,52.720909
74619,2806002.0,Wriedel,,DE,10.29848,53.0313
74620,2806004.0,Wrexen,,DE,8.99849,51.509602
74621,2806007.0,Wrestedt,,DE,10.57494,52.90435
74622,2806010.0,Wremerbüttel,,DE,8.51667,53.650002
74623,2806011.0,Wremen,,DE,8.51667,53.650002
74624,2806015.0,Wredenhagen,,DE,12.5172,53.29026
74625,2806023.0,Wrangelsburg,,DE,13.6,54.01667
74626,2806066.0,Woserin,,DE,12.00497,53.66814
74627,2806070.0,Worzeldorf,,DE,11.1,49.366669
74628,2806072.0,Wörthsee,,DE,11.20176,48.063049
74629,2806079.0,Wörth an der Isar,,DE,12.35,48.616669
74630,2806080.0,Wörth an der Donau,,DE,12.4,49.01667
74631,2806081.0,Wörth am Rhein,,DE,8.24861,49.05806
74632,2806082.0,Wörth am Main,,DE,9.15389,49.79472
74633,2806083.0,Worth,,DE,10.41667,53.466671
74634,2806085.0,Worth,,DE,7.65,51.216671
74635,2806095.0,Wortelstetten,,DE,10.75,48.583328
74636,2806097.0,Wört,,DE,10.27239,49.030472
74637,2806099.0,Wörsdorf,,DE,7.95,50.533329
74638,2806105.0,Wörrstadt,,DE,8.12417,49.84861
74639,2806108.0,Worpswede,,DE,8.93333,53.216671
74640,2806127.0,Wörnersberg,,DE,8.56667,48.566669
74641,2806134.0,Wormsthal,,DE,9.26667,52.25
74642,2806135.0,Wormstedt,,DE,11.6,51.033329
74643,2806136.0,Wormsleben,,DE,11.63333,51.51667
74644,2806141.0,Wormsdorf,,DE,11.19335,52.133701
74645,2806142.0,Worms,,DE,8.35972,49.635559
74646,2806144.0,Wörmlitz,,DE,11.85,52.166672
74647,2806148.0,Wormersdorf,,DE,6.98911,50.604382
74648,2806149.0,Wörmersdorf,,DE,11.2,48.950001
74649,2806162.0,Wörlitz,,DE,12.41667,51.833328
